episode,cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,counterfactual,reward,new_cart_position,new_cart_velocity,new_pole_angle,new_pole_angular_velocity,q_values
35,-1.1930943,-0.31536004,-0.021773892,-0.15428637,1,,1.0,-1.1994015,-0.1199332,-0.024859618,-0.45375815,"[18.376696, 18.783636]"
35,-1.1994015,-0.1199332,-0.024859618,-0.45375815,0,,1.0,-1.2018002,-0.31469497,-0.033934783,-0.16901375,"[18.331497, 17.939999]"
35,-1.2018002,-0.31469497,-0.033934783,-0.16901375,1,,1.0,-1.2080941,-0.11910413,-0.037315056,-0.472206,"[18.274866, 18.591743]"
35,-1.2080941,-0.11910413,-0.037315056,-0.472206,0,,1.0,-1.2104762,-0.31367972,-0.046759177,-0.19151387,"[18.222292, 17.608778]"
35,-1.2104762,-0.31367972,-0.046759177,-0.19151387,1,,1.0,-1.2167498,-0.11792113,-0.050589453,-0.498573,"[18.111378, 18.328794]"
35,-1.2167498,-0.11792113,-0.050589453,-0.498573,0,,1.0,-1.2191082,-0.3122947,-0.060560916,-0.22225265,"[18.074814, 17.179327]"
35,-1.2191082,-0.3122947,-0.060560916,-0.22225265,1,,1.0,-1.2253541,-0.11636176,-0.065005966,-0.5334073,"[17.897676, 17.960388]"
35,-1.2253541,-0.11636176,-0.065005966,-0.5334073,0,,1.0,-1.2276813,-0.31051213,-0.07567412,-0.26189512,"[17.817102, 16.562489]"
35,-1.2276813,-0.31051213,-0.07567412,-0.26189512,0,,1.0,-1.2338916,-0.5044769,-0.08091202,0.005992386,"[17.608044, 17.433468]"
35,-1.2338916,-0.5044769,-0.08091202,0.005992386,1,,1.0,-1.2439811,-0.30829337,-0.08079217,-0.31108233,"[17.712603, 17.79711]"
35,-1.2439811,-0.30829337,-0.08079217,-0.31108233,0,,1.0,-1.250147,-0.5021769,-0.08701381,-0.04493274,"[17.344355, 16.880922]"
35,-1.250147,-0.5021769,-0.08701381,-0.04493274,1,,1.0,-1.2601905,-0.30592197,-0.08791247,-0.3637512,"[17.381765, 17.400951]"
35,-1.2601905,-0.30592197,-0.08791247,-0.3637512,0,,1.0,-1.2663089,-0.49969164,-0.09518749,-0.10003212,"[17.03466, 16.200918]"
35,-1.2663089,-0.49969164,-0.09518749,-0.10003212,0,,1.0,-1.2763028,-0.69332963,-0.09718814,0.16116711,"[16.94456, 16.860691]"
35,-1.2763028,-0.69332963,-0.09718814,0.16116711,0,,1.0,-1.2901694,-0.8869356,-0.09396479,0.42167726,"[17.267572, 16.890738]"
35,-1.2901694,-0.8869356,-0.09396479,0.42167726,0,,1.0,-1.307908,-1.0806094,-0.08553125,0.68332136,"[17.948803, 17.248852]"
35,-1.307908,-1.0806094,-0.08553125,0.68332136,0,,1.0,-1.3295202,-1.2744461,-0.07186482,0.947898,"[17.997356, 17.542343]"
35,-1.3295202,-1.2744461,-0.07186482,0.947898,1,,1.0,-1.3550092,-1.0784339,-0.052906863,0.6335286,"[17.454588, 17.500986]"
35,-1.3550092,-1.0784339,-0.052906863,0.6335286,0,,1.0,-1.3765779,-1.2727795,-0.04023629,0.9090916,"[17.893015, 17.455872]"
35,-1.3765779,-1.2727795,-0.04023629,0.9090916,1,,1.0,-1.4020334,-1.0771366,-0.022054458,0.6040387,"[17.338324, 17.369337]"
35,-1.4020334,-1.0771366,-0.022054458,0.6040387,0,,1.0,-1.4235762,-1.2719433,-0.009973684,0.88969415,"[17.80979, 17.406971]"
35,-1.4235762,-1.2719433,-0.009973684,0.88969415,1,,1.0,-1.449015,-1.0766875,0.007820199,0.59389275,"[17.200933, 17.26133]"
35,-1.449015,-1.0766875,0.007820199,0.59389275,0,,1.0,-1.4705487,-1.271918,0.019698054,0.88902867,"[17.639795, 17.360973]"
35,-1.4705487,-1.271918,0.019698054,0.88902867,1,,1.0,-1.4959872,-1.0770688,0.037478626,0.6026025,"[17.086554, 17.236187]"
35,-1.4959872,-1.0770688,0.037478626,0.6026025,0,,1.0,-1.5175285,-1.2726945,0.049530677,0.90685093,"[17.53944, 17.419313]"
35,-1.5175285,-1.2726945,0.049530677,0.90685093,1,,1.0,-1.5429825,-1.0782768,0.06766769,0.6301382,"[17.0328, 17.323109]"
35,-1.5429825,-1.0782768,0.06766769,0.6301382,1,,1.0,-1.564548,-0.8841611,0.08027046,0.35951012,"[17.528746, 17.603302]"
35,-1.564548,-0.8841611,0.08027046,0.35951012,1,,1.0,-1.5822312,-0.6902665,0.08746066,0.09317891,"[17.56185, 17.942995]"
35,-1.5822312,-0.6902665,0.08746066,0.09317891,1,,1.0,-1.5960366,-0.49649993,0.08932424,-0.17067936,"[17.675373, 18.681753]"
35,-1.5960366,-0.49649993,0.08932424,-0.17067936,1,,1.0,-1.6059666,-0.30276248,0.085910656,-0.43390054,"[17.98331, 19.24268]"
35,-1.6059666,-0.30276248,0.085910656,-0.43390054,1,,1.0,-1.6120218,-0.10895521,0.077232644,-0.69831264,"[18.016794, 18.916155]"
35,-1.6120218,-0.10895521,0.077232644,-0.69831264,1,,1.0,-1.6142008,0.08501573,0.06326639,-0.96571785,"[18.141134, 18.21888]"
35,-1.6142008,0.08501573,0.06326639,-0.96571785,0,,1.0,-1.6125005,-0.11089631,0.043952033,-0.65384984,"[18.555485, 17.416883]"
35,-1.6125005,-0.11089631,0.043952033,-0.65384984,1,,1.0,-1.6147184,0.08358697,0.030875036,-0.93237525,"[18.175524, 18.198576]"
35,-1.6147184,0.08358697,0.030875036,-0.93237525,0,,1.0,-1.6130468,-0.11193768,0.012227531,-0.6301523,"[18.504261, 17.217041]"
35,-1.6130468,-0.11193768,0.012227531,-0.6301523,0,,1.0,-1.6152855,-0.3072281,-0.0003755146,-0.33364373,"[18.164177, 18.0258]"
35,-1.6152855,-0.3072281,-0.0003755146,-0.33364373,1,,1.0,-1.62143,-0.1121008,-0.007048389,-0.62644506,"[18.136618, 18.644838]"
35,-1.62143,-0.1121008,-0.007048389,-0.62644506,0,,1.0,-1.623672,-0.30712366,-0.01957729,-0.33599022,"[18.129969, 17.820862]"
35,-1.623672,-0.30712366,-0.01957729,-0.33599022,1,,1.0,-1.6298145,-0.11172865,-0.026297094,-0.63478196,"[18.074743, 18.447702]"
35,-1.6298145,-0.11172865,-0.026297094,-0.63478196,0,,1.0,-1.6320491,-0.30647412,-0.038992733,-0.3504952,"[17.959436, 17.391802]"
35,-1.6320491,-0.30647412,-0.038992733,-0.3504952,1,,1.0,-1.6381786,-0.11081996,-0.046002638,-0.6552143,"[17.9167, 18.139326]"
35,-1.6381786,-0.11081996,-0.046002638,-0.6552143,0,,1.0,-1.640395,-0.30527225,-0.059106924,-0.37736443,"[17.710705, 16.796442]"
35,-1.640395,-0.30527225,-0.059106924,-0.37736443,1,,1.0,-1.6465005,-0.10936283,-0.06665421,-0.6880827,"[17.622244, 17.625057]"
35,-1.6465005,-0.10936283,-0.06665421,-0.6880827,0,,1.0,-1.6486877,-0.30349943,-0.08041587,-0.41710627,"[17.376495, 16.02384]"
35,-1.6486877,-0.30349943,-0.08041587,-0.41710627,0,,1.0,-1.6547577,-0.49739516,-0.08875799,-0.15081939,"[17.232147, 16.84753]"
35,-1.6547577,-0.49739516,-0.08875799,-0.15081939,1,,1.0,-1.6647056,-0.30112177,-0.09177438,-0.47013116,"[17.136126, 17.47149]"
35,-1.6647056,-0.30112177,-0.09177438,-0.47013116,0,,1.0,-1.670728,-0.49483564,-0.101177,-0.20772697,"[16.83385, 16.003242]"
35,-1.670728,-0.49483564,-0.101177,-0.20772697,1,,1.0,-1.6806247,-0.2984234,-0.10533154,-0.5305339,"[16.662607, 16.861753]"
35,-1.6806247,-0.2984234,-0.10533154,-0.5305339,0,,1.0,-1.6865932,-0.49191827,-0.11594222,-0.2728105,"[16.276308, 14.912844]"
35,-1.6865932,-0.49191827,-0.11594222,-0.2728105,0,,1.0,-1.6964315,-0.6852114,-0.121398434,-0.018828029,"[16.069132, 15.995676]"
35,-1.6964315,-0.6852114,-0.121398434,-0.018828029,1,,1.0,-1.7101358,-0.48857656,-0.121774994,-0.34721312,"[16.417107, 16.455671]"
35,-1.7101358,-0.48857656,-0.121774994,-0.34721312,0,,1.0,-1.7199073,-0.681775,-0.12871926,-0.09527498,"[15.556809, 15.026526]"
35,-1.7199073,-0.681775,-0.12871926,-0.09527498,0,,1.0,-1.7335428,-0.8748396,-0.13062476,0.1541871,"[15.762026, 15.654459]"
35,-1.7335428,-0.8748396,-0.13062476,0.1541871,0,,1.0,-1.7510396,-1.0678729,-0.127541,0.40297562,"[16.042145, 15.948632]"
35,-1.7510396,-1.0678729,-0.127541,0.40297562,0,,1.0,-1.772397,-1.260977,-0.1194815,0.6528837,"[16.608414, 16.243023]"
35,-1.772397,-1.260977,-0.1194815,0.6528837,0,,1.0,-1.7976166,-1.4542503,-0.106423825,0.90568274,"[17.320234, 16.766972]"
35,-1.7976166,-1.4542503,-0.106423825,0.90568274,0,,1.0,-1.8267016,-1.6477827,-0.08831017,1.1631093,"[17.24765, 16.76189]"
35,-1.8267016,-1.6477827,-0.08831017,1.1631093,1,,1.0,-1.8596573,-1.4516288,-0.06504799,0.8440957,"[16.585487, 16.641006]"
35,-1.8596573,-1.4516288,-0.06504799,0.8440957,0,,1.0,-1.8886899,-1.6458057,-0.04816607,1.1156343,"[17.300192, 16.827389]"
35,-1.8886899,-1.6458057,-0.04816607,1.1156343,0,,1.0,-1.921606,-1.8402635,-0.025853382,1.3928273,"[16.565527, 16.561625]"
35,-1.921606,-1.8402635,-0.025853382,1.3928273,1,,1.0,-1.9584112,-1.6448294,0.0020031629,1.092174,"[15.951501, 16.821396]"
35,-1.9584112,-1.6448294,0.0020031629,1.092174,1,,1.0,-1.9913079,-1.4497339,0.023846645,0.80012035,"[16.4954, 16.57316]"
35,-1.9913079,-1.4497339,0.023846645,0.80012035,0,,1.0,-2.0203025,-1.6451746,0.039849054,1.1002085,"[17.365402, 16.956802]"
35,-2.0203025,-1.6451746,0.039849054,1.1002085,1,,1.0,-2.053206,-1.4505992,0.061853223,0.82028943,"[16.554186, 16.759237]"
35,-2.053206,-1.4505992,0.061853223,0.82028943,0,,1.0,-2.082218,-1.6465106,0.07825901,1.1317679,"[17.46151, 17.211012]"
35,-2.082218,-1.6465106,0.07825901,1.1317679,1,,1.0,-2.1151483,-1.4524955,0.10089437,0.86462057,"[16.676146, 17.045458]"
35,-2.1151483,-1.4524955,0.10089437,0.86462057,1,,1.0,-2.1441982,-1.258881,0.11818678,0.6052884,"[17.424826, 17.449583]"
35,-2.1441982,-1.258881,0.11818678,0.6052884,1,,1.0,-2.1693757,-1.0655926,0.13029255,0.35204464,"[17.181786, 17.76415]"
35,-2.1693757,-1.0655926,0.13029255,0.35204464,1,,1.0,-2.1906877,-0.872541,0.13733344,0.103119284,"[17.16928, 18.266039]"
35,-2.1906877,-0.872541,0.13733344,0.103119284,1,,1.0,-2.2081385,-0.67962706,0.13939582,-0.14327782,"[17.460493, 19.101868]"
35,-2.2081385,-0.67962706,0.13939582,-0.14327782,1,,1.0,-2.221731,-0.48674813,0.13653027,-0.38894007,"[17.828194, 19.40606]"
35,-2.221731,-0.48674813,0.13653027,-0.38894007,1,,1.0,-2.2314658,-0.29380143,0.12875147,-0.6356515,"[18.016842, 19.49848]"
35,-2.2314658,-0.29380143,0.12875147,-0.6356515,1,,1.0,-2.237342,-0.10068796,0.116038434,-0.8851757,"[18.21089, 19.46517]"
35,-2.237342,-0.10068796,0.116038434,-0.8851757,1,,1.0,-2.2393556,0.09268357,0.09833492,-1.1392436,"[18.48821, 19.095406]"
35,-2.2393556,0.09268357,0.09833492,-1.1392436,0,,1.0,-2.237502,-0.10357685,0.07555005,-0.81741124,"[18.59603, 18.018295]"
35,-2.237502,-0.10357685,0.07555005,-0.81741124,1,,1.0,-2.2395735,0.09043405,0.05920182,-1.0854069,"[18.519527, 19.048931]"
35,-2.2395735,0.09043405,0.05920182,-1.0854069,0,,1.0,-2.2377648,-0.10541678,0.037493683,-0.7747501,"[18.62059, 17.91579]"
35,-2.2377648,-0.10541678,0.037493683,-0.7747501,1,,1.0,-2.2398732,0.089169905,0.021998683,-1.0554044,"[18.495739, 18.851011]"
35,-2.2398732,0.089169905,0.021998683,-1.0554044,0,,1.0,-2.2380898,-0.106236614,0.0008905929,-0.75589854,"[18.496147, 17.521523]"
35,-2.2380898,-0.106236614,0.0008905929,-0.75589854,1,,1.0,-2.2402146,0.08887304,-0.014227377,-1.0483011,"[18.376238, 18.447687]"
35,-2.2402146,0.08887304,-0.014227377,-1.0483011,1,1.0,1.0,-2.2384372,0.28418088,-0.0351934,-1.3454158,"[18.09828, 16.716364]"
35,-2.2384372,0.28418088,-0.0351934,-1.3454158,0,,1.0,-2.2327535,0.08951872,-0.062101714,-1.0639482,"[16.753078, 13.822222]"
35,-2.2327535,0.08951872,-0.062101714,-1.0639482,0,,1.0,-2.230963,-0.104728684,-0.08338068,-0.7913849,"[16.920961, 14.849132]"
35,-2.230963,-0.104728684,-0.08338068,-0.7913849,0,,1.0,-2.2330577,-0.29861286,-0.09920838,-0.52605456,"[17.372383, 16.229525]"
35,-2.2330577,-0.29861286,-0.09920838,-0.52605456,0,,1.0,-2.23903,-0.4922091,-0.10972947,-0.26620752,"[17.66043, 17.495306]"
35,-2.23903,-0.4922091,-0.10972947,-0.26620752,1,,1.0,-2.2488742,-0.29570606,-0.11505362,-0.5913851,"[17.594496, 17.872046]"
35,-2.2488742,-0.29570606,-0.11505362,-0.5913851,0,,1.0,-2.2547882,-0.48904523,-0.12688132,-0.3370449,"[16.981686, 16.341772]"
35,-2.2547882,-0.48904523,-0.12688132,-0.3370449,1,,1.0,-2.264569,-0.29236755,-0.13362221,-0.666893,"[17.031616, 17.110888]"
35,-2.264569,-0.29236755,-0.13362221,-0.666893,0,,1.0,-2.2704165,-0.485403,-0.14696008,-0.41908908,"[15.326681, 13.96605]"
35,-2.2704165,-0.485403,-0.14696008,-0.41908908,0,,1.0,-2.2801244,-0.6781702,-0.15534186,-0.176106,"[16.21412, 15.937854]"
35,-2.2801244,-0.6781702,-0.15534186,-0.176106,1,,1.0,-2.2936878,-0.48120576,-0.15886398,-0.51348215,"[16.070961, 16.419384]"
35,-2.2936878,-0.48120576,-0.15886398,-0.51348215,0,,1.0,-2.303312,-0.67377555,-0.16913362,-0.27477458,"[14.598655, 13.679775]"
35,-2.303312,-0.67377555,-0.16913362,-0.27477458,1,,1.0,-2.3167875,-0.476695,-0.17462912,-0.6156658,"[14.874492, 15.064677]"
35,-2.3167875,-0.476695,-0.17462912,-0.6156658,0,,1.0,-2.3263214,-0.6690026,-0.18694243,-0.38267198,"[12.211359, 10.430281]"
35,-2.3263214,-0.6690026,-0.18694243,-0.38267198,0,,1.0,-2.3397014,-0.86104673,-0.19459587,-0.15426628,"[12.84391, 12.394356]"
35,-2.3397014,-0.86104673,-0.19459587,-0.15426628,1,,1.0,-2.3569224,-0.6637482,-0.1976812,-0.5014791,"[13.555697, 13.667803]"
35,-2.3569224,-0.6637482,-0.1976812,-0.5014791,0,,1.0,-2.3701975,-0.8556151,-0.20771077,-0.2770243,"[10.653888, 9.46315]"
35,-2.3701975,-0.8556151,-0.20771077,-0.2770243,0,,0.0,-2.3873098,-1.0472622,-0.21325126,-0.05636147,"[11.4336405, 11.0230055]"
36,0.048258707,0.042608175,-0.03555662,0.044583056,0,0.0,1.0,0.04911087,-0.15198635,-0.034664962,0.3258389,"[18.001091, 18.519587]"
36,0.04911087,-0.15198635,-0.034664962,0.3258389,1,,1.0,0.046071146,0.04361157,-0.028148184,0.02242883,"[18.236628, 18.641087]"
36,0.046071146,0.04361157,-0.028148184,0.02242883,1,,1.0,0.046943374,0.23912565,-0.027699606,-0.27900058,"[17.963903, 18.506556]"
36,0.046943374,0.23912565,-0.027699606,-0.27900058,1,,1.0,0.05172589,0.4346316,-0.033279616,-0.5802896,"[18.45496, 18.549732]"
36,0.05172589,0.4346316,-0.033279616,-0.5802896,0,,1.0,0.06041852,0.23999138,-0.04488541,-0.2982734,"[18.978115, 17.973673]"
36,0.06041852,0.23999138,-0.04488541,-0.2982734,0,,1.0,0.065218344,0.045537043,-0.05085088,-0.020077545,"[18.755367, 18.570507]"
36,0.065218344,0.045537043,-0.05085088,-0.020077545,1,,1.0,0.06612909,0.24134998,-0.05125243,-0.328361,"[18.461746, 18.62682]"
36,0.06612909,0.24134998,-0.05125243,-0.328361,0,,1.0,0.07095609,0.04699371,-0.05781965,-0.052271027,"[18.92115, 18.430653]"
36,0.07095609,0.04699371,-0.05781965,-0.052271027,0,,1.0,0.071895964,-0.14725356,-0.05886507,0.22162347,"[18.689491, 18.669205]"
36,0.071895964,-0.14725356,-0.05886507,0.22162347,1,,1.0,0.06895089,0.04865822,-0.0544326,-0.08903155,"[18.688417, 18.872227]"
36,0.06895089,0.04865822,-0.0544326,-0.08903155,0,,1.0,0.06992406,-0.14564297,-0.05621323,0.18599328,"[18.77708, 18.695692]"
36,0.06992406,-0.14564297,-0.05621323,0.18599328,1,,1.0,0.0670112,0.05023633,-0.052493367,-0.12387955,"[18.700027, 18.843578]"
36,0.0670112,0.05023633,-0.052493367,-0.12387955,0,,1.0,0.068015926,-0.14409581,-0.054970957,0.15179117,"[18.809128, 18.673298]"
36,0.068015926,-0.14409581,-0.054970957,0.15179117,1,,1.0,0.065134004,0.05176842,-0.051935133,-0.15771471,"[18.690681, 18.807495]"
36,0.065134004,0.05176842,-0.051935133,-0.15771471,0,,1.0,0.06616937,-0.14257298,-0.05508943,0.11814228,"[18.840828, 18.632164]"
36,0.06616937,-0.14257298,-0.05508943,0.11814228,1,,1.0,0.06331792,0.053293232,-0.05272658,-0.19139944,"[18.64291, 18.731342]"
36,0.06331792,0.053293232,-0.05272658,-0.19139944,0,,1.0,0.06438378,-0.14103633,-0.05655457,0.084195375,"[18.865843, 18.572378]"
36,0.06438378,-0.14103633,-0.05655457,0.084195375,1,,1.0,0.061563052,0.05484878,-0.054870665,-0.22578071,"[18.621538, 18.629911]"
36,0.061563052,0.05484878,-0.054870665,-0.22578071,0,,1.0,0.06266003,-0.1394478,-0.05938628,0.049101636,"[18.928534, 18.423082]"
36,0.06266003,-0.1394478,-0.05938628,0.049101636,0,,1.0,0.059871074,-0.33367014,-0.058404244,0.32247227,"[18.677351, 18.486513]"
36,0.059871074,-0.33367014,-0.058404244,0.32247227,0,,1.0,0.05319767,-0.52791387,-0.0519548,0.59618,"[18.817255, 18.808582]"
36,0.05319767,-0.52791387,-0.0519548,0.59618,1,,1.0,0.042639393,-0.3321048,-0.0400312,0.28759488,"[18.717857, 18.802547]"
36,0.042639393,-0.3321048,-0.0400312,0.28759488,1,,1.0,0.035997298,-0.13643552,-0.0342793,-0.01743993,"[18.641935, 18.717995]"
36,0.035997298,-0.13643552,-0.0342793,-0.01743993,0,,1.0,0.033268586,-0.33104953,-0.0346281,0.26423344,"[18.357166, 18.15982]"
36,0.033268586,-0.33104953,-0.0346281,0.26423344,1,,1.0,0.026647596,-0.13545087,-0.029343432,-0.039167285,"[18.547462, 18.626614]"
36,0.026647596,-0.13545087,-0.029343432,-0.039167285,0,,1.0,0.023938578,-0.33014002,-0.030126777,0.24411498,"[18.369705, 18.20717]"
36,0.023938578,-0.33014002,-0.030126777,0.24411498,1,,1.0,0.017335776,-0.134601,-0.025244478,-0.057916377,"[18.463743, 18.536968]"
36,0.017335776,-0.134601,-0.025244478,-0.057916377,0,,1.0,0.014643757,-0.32935208,-0.026402805,0.22669606,"[18.399168, 18.247934]"
36,0.014643757,-0.32935208,-0.026402805,0.22669606,1,,1.0,0.008056715,-0.13386293,-0.021868885,-0.07419697,"[18.412498, 18.470612]"
36,0.008056715,-0.13386293,-0.021868885,-0.07419697,0,,1.0,0.005379457,-0.32866466,-0.023352824,0.2115068,"[18.433931, 18.28375]"
36,0.005379457,-0.32866466,-0.023352824,0.2115068,1,,1.0,-0.0011938362,-0.13321672,-0.019122688,-0.08845026,"[18.373617, 18.435997]"
36,-0.0011938362,-0.13321672,-0.019122688,-0.08845026,0,,1.0,-0.0038581707,-0.32805943,-0.020891692,0.19813864,"[18.447956, 18.295742]"
36,-0.0038581707,-0.32805943,-0.020891692,0.19813864,1,,1.0,-0.010419359,-0.132645,-0.01692892,-0.10106077,"[18.341183, 18.413942]"
36,-0.010419359,-0.132645,-0.01692892,-0.10106077,0,,1.0,-0.013072259,-0.32752028,-0.018950136,0.18623342,"[18.452633, 18.303436]"
36,-0.013072259,-0.32752028,-0.018950136,0.18623342,1,,1.0,-0.019622665,-0.1321324,-0.015225467,-0.112366796,"[18.351557, 18.419523]"
36,-0.019622665,-0.1321324,-0.015225467,-0.112366796,0,,1.0,-0.022265313,-0.32703292,-0.017472804,0.17547397,"[18.4662, 18.31665]"
36,-0.022265313,-0.32703292,-0.017472804,0.17547397,1,,1.0,-0.028805971,-0.13166532,-0.013963323,-0.12266943,"[18.360828, 18.421265]"
36,-0.028805971,-0.13166532,-0.013963323,-0.12266943,0,,1.0,-0.03143928,-0.32658446,-0.016416712,0.1655757,"[18.483597, 18.335901]"
36,-0.03143928,-0.32658446,-0.016416712,0.1655757,1,,1.0,-0.037970968,-0.1312314,-0.013105198,-0.1322407,"[18.365, 18.417633]"
36,-0.037970968,-0.1312314,-0.013105198,-0.1322407,0,,1.0,-0.040595595,-0.3261632,-0.015750011,0.15627909,"[18.502676, 18.354847]"
36,-0.040595595,-0.3261632,-0.015750011,0.15627909,1,,1.0,-0.047118858,-0.13081934,-0.0126244305,-0.1413307,"[18.36781, 18.40834]"
36,-0.047118858,-0.13081934,-0.0126244305,-0.1413307,0,,1.0,-0.049735244,-0.32575822,-0.015451044,0.14734286,"[18.523918, 18.369923]"
36,-0.049735244,-0.32575822,-0.015451044,0.14734286,1,,1.0,-0.05625041,-0.13041845,-0.012504187,-0.15017425,"[18.373861, 18.397]"
36,-0.05625041,-0.13041845,-0.012504187,-0.15017425,0,,1.0,-0.05885878,-0.32535914,-0.015507672,0.13853778,"[18.548279, 18.387754]"
36,-0.05885878,-0.32535914,-0.015507672,0.13853778,0,,1.0,-0.06536596,-0.52025557,-0.012736917,0.42628822,"[18.387688, 18.382694]"
36,-0.06536596,-0.52025557,-0.012736917,0.42628822,1,,1.0,-0.07577107,-0.32495555,-0.0042111515,0.12961741,"[18.301361, 18.486736]"
36,-0.07577107,-0.32495555,-0.0042111515,0.12961741,1,,1.0,-0.08227018,-0.12977354,-0.0016188035,-0.1643911,"[18.334007, 18.449501]"
36,-0.08227018,-0.12977354,-0.0016188035,-0.1643911,0,,1.0,-0.08486565,-0.3248723,-0.0049066255,0.12778069,"[18.57355, 18.538176]"
36,-0.08486565,-0.3248723,-0.0049066255,0.12778069,1,,1.0,-0.0913631,-0.12968038,-0.0023510116,-0.16644616,"[18.355589, 18.456121]"
36,-0.0913631,-0.12968038,-0.0023510116,-0.16644616,0,,1.0,-0.09395671,-0.3247686,-0.005679935,0.12549415,"[18.589397, 18.547646]"
36,-0.09395671,-0.3247686,-0.005679935,0.12549415,1,,1.0,-0.10045208,-0.12956575,-0.0031700518,-0.16897531,"[18.37631, 18.460732]"
36,-0.10045208,-0.12956575,-0.0031700518,-0.16897531,0,,1.0,-0.10304339,-0.32464218,-0.006549558,0.122705884,"[18.609158, 18.552069]"
36,-0.10304339,-0.32464218,-0.006549558,0.122705884,1,,1.0,-0.10953624,-0.12942702,-0.0040954403,-0.17203614,"[18.402493, 18.467762]"
36,-0.10953624,-0.12942702,-0.0040954403,-0.17203614,0,,1.0,-0.11212478,-0.3244901,-0.007536163,0.11935198,"[18.621954, 18.555273]"
36,-0.11212478,-0.3244901,-0.007536163,0.11935198,1,,1.0,-0.118614584,-0.129261,-0.0051491237,-0.17569898,"[18.42722, 18.47152]"
36,-0.118614584,-0.129261,-0.0051491237,-0.17569898,0,,1.0,-0.1211998,-0.32430887,-0.008663103,0.115355134,"[18.630316, 18.545773]"
36,-0.1211998,-0.32430887,-0.008663103,0.115355134,1,,1.0,-0.12768598,-0.12906387,-0.0063560004,-0.1800483,"[18.447077, 18.470211]"
36,-0.12768598,-0.12906387,-0.0063560004,-0.1800483,0,,1.0,-0.13026726,-0.3240943,-0.009956966,0.11062278,"[18.638733, 18.53242]"
36,-0.13026726,-0.3240943,-0.009956966,0.11062278,1,,1.0,-0.13674915,-0.1288311,-0.0077445107,-0.1851848,"[18.462494, 18.466234]"
36,-0.13674915,-0.1288311,-0.0077445107,-0.1851848,0,,1.0,-0.13932577,-0.3238414,-0.011448207,0.10504499,"[18.64932, 18.514952]"
36,-0.13932577,-0.3238414,-0.011448207,0.10504499,0,,1.0,-0.14580259,-0.5187974,-0.0093473075,0.39409417,"[18.473091, 18.454147]"
36,-0.14580259,-0.5187974,-0.0093473075,0.39409417,1,,1.0,-0.15617853,-0.32354409,-0.0014654234,0.098478906,"[18.18687, 18.465796]"
36,-0.15617853,-0.32354409,-0.0014654234,0.098478906,1,,1.0,-0.16264942,-0.12840116,0.00050415477,-0.194666,"[18.364054, 18.475863]"
36,-0.16264942,-0.12840116,0.00050415477,-0.194666,0,,1.0,-0.16521744,-0.32353032,-0.003389165,0.09817593,"[18.634197, 18.51238]"
36,-0.16521744,-0.32353032,-0.003389165,0.09817593,1,,1.0,-0.17168805,-0.12835996,-0.0014256466,-0.19557434,"[18.378763, 18.467499]"
36,-0.17168805,-0.12835996,-0.0014256466,-0.19557434,0,,1.0,-0.17425525,-0.3234615,-0.0053371335,0.09665851,"[18.637672, 18.496855]"
36,-0.17425525,-0.3234615,-0.0053371335,0.09665851,1,,1.0,-0.18072449,-0.12826346,-0.0034039633,-0.19770348,"[18.40021, 18.456392]"
36,-0.18072449,-0.12826346,-0.0034039633,-0.19770348,0,,1.0,-0.18328975,-0.32333657,-0.0073580327,0.093903705,"[18.638405, 18.473711]"
36,-0.18328975,-0.32333657,-0.0073580327,0.093903705,1,,1.0,-0.18975648,-0.12810992,-0.005479959,-0.20109156,"[18.420862, 18.441097]"
36,-0.18975648,-0.12810992,-0.005479959,-0.20109156,0,,1.0,-0.19231868,-0.32315308,-0.00950179,0.08985767,"[18.638445, 18.44335]"
36,-0.19231868,-0.32315308,-0.00950179,0.08985767,0,,1.0,-0.19878174,-0.5181376,-0.0077046365,0.3795277,"[18.442091, 18.42572]"
36,-0.19878174,-0.5181376,-0.0077046365,0.3795277,1,,1.0,-0.20914449,-0.32290703,-0.00011408249,0.08442548,"[18.106924, 18.454166]"
36,-0.20914449,-0.32290703,-0.00011408249,0.08442548,1,,1.0,-0.21560264,-0.12778345,0.0015744271,-0.20829344,"[18.393454, 18.42942]"
36,-0.21560264,-0.12778345,0.0015744271,-0.20829344,0,,1.0,-0.2181583,-0.3229279,-0.0025914416,0.084885724,"[18.575146, 18.427505]"
36,-0.2181583,-0.3229279,-0.0025914416,0.084885724,0,,1.0,-0.22461686,-0.5180126,-0.00089372706,0.37674993,"[18.41113, 18.406118]"
36,-0.22461686,-0.5180126,-0.00089372706,0.37674993,1,,1.0,-0.23497711,-0.32287794,0.0066412715,0.08378533,"[18.055725, 18.43677]"
36,-0.23497711,-0.32287794,0.0066412715,0.08378533,1,,1.0,-0.24143468,-0.12785183,0.008316978,-0.20679489,"[18.339779, 18.37893]"
36,-0.24143468,-0.12785183,0.008316978,-0.20679489,0,,1.0,-0.2439917,-0.32309172,0.0041810805,0.088499986,"[18.485432, 18.465122]"
36,-0.2439917,-0.32309172,0.0041810805,0.088499986,0,,1.0,-0.25045353,-0.51827335,0.00595108,0.3824991,"[18.352224, 18.343697]"
36,-0.25045353,-0.51827335,0.00595108,0.3824991,1,,1.0,-0.26081902,-0.3232364,0.013601063,0.09169847,"[18.052376, 18.414574]"
